-3.29628	-21.2004	
-3.29565	-21.1374	
-3.29503	-21.1911	
-3.2944	-21.2366	
-3.29377	-21.2192	
-3.29314	-21.3594	
-3.29252	-21.3248	
-3.29189	-21.4471	
-3.29126	-21.6282	
-3.29064	-21.5934	
-3.29001	-21.5711	
-3.28938	-21.7111	
-3.28875	-21.4934	
-3.28813	-21.7521	
-3.2875	-21.7845	
-3.28687	-21.7593	
-3.28624	-21.6353	
-3.28562	-21.981	
-3.28499	-22.0405	
-3.28436	-22.06	
-3.28374	-21.8959	
-3.28311	-21.9641	
-3.28248	-22.0931	
-3.28185	-22.3346	
-3.28123	-22.083	
-3.2806	-22.2578	
-3.27997	-22.1712	
-3.27935	-22.1371	
-3.27872	-22.257	
-3.27809	-22.2228	
-3.27746	-22.2272	
-3.27684	-22.4481	
-3.27621	-22.239	
-3.27558	-22.565	
-3.27496	-22.6623	
-3.27433	-22.6026	
-3.2737	-22.651	
-3.27307	-22.83	
-3.27245	-22.8682	
-3.27182	-22.9059	
-3.27119	-22.8398	
-3.27057	-23.0233	
-3.26994	-22.748	
-3.26931	-22.8124	
-3.26868	-22.6853	
-3.26806	-22.9689	
-3.26743	-23.0034	
-3.2668	-22.8934	
-3.26617	-23.0701	
-3.26555	-23.2499	
-3.26492	-23.1697	
-3.26429	-22.9596	
-3.26367	-23.3976	
-3.26304	-23.3767	
-3.26241	-23.2255	
-3.26178	-23.3344	
-3.26116	-23.4136	
-3.26053	-23.4858	
-3.2599	-23.5063	
-3.25928	-23.491	
-3.25865	-23.4218	
-3.25802	-23.5908	
-3.25739	-23.6031	
-3.25677	-23.5314	
-3.25614	-23.6318	
-3.25551	-23.6097	
-3.25489	-23.7984	
-3.25426	-23.9706	
-3.25363	-23.9853	
-3.253	-24.0392	
-3.25238	-23.7244	
-3.25175	-23.813	
-3.25112	-23.9134	
-3.2505	-23.9564	
-3.24987	-23.8985	
-3.24924	-24.167	
-3.24861	-24.2156	
-3.24799	-24.2692	
-3.24736	-24.1665	
-3.24673	-24.31	
-3.2461	-24.1022	
-3.24548	-24.1335	
-3.24485	-24.3071	
-3.24422	-24.4239	
-3.2436	-24.3681	
-3.24297	-24.6017	
-3.24234	-24.6811	
-3.24171	-24.6894	
-3.24109	-24.6003	
-3.24046	-24.3979	
-3.23983	-24.7614	
-3.23921	-24.5499	
-3.23858	-24.7294	
-3.23795	-24.8295	
-3.23732	-24.7136	
-3.2367	-24.7229	
-3.23607	-24.9866	
-3.23544	-24.8898	
-3.23482	-24.8345	
-3.23419	-24.9889	
-3.23356	-25.0022	
