1.0005600000000000	1.2376474800000000	4.081643000000000e-3	9.0500509980000000
1.0011900000000000	1.2376895170000000	3.417014000000000e-3	9.0463165799999990
1.0018100000000000	1.2375294960000000	3.027793000000000e-3	9.0477376920000000
1.0024400000000000	1.2365733170000000	2.835469000000000e-3	9.0493081950000000
1.0030700000000000	1.2365180410000000	2.772591000000000e-3	9.0462666810000000
1.0037000000000000	1.2363863550000000	2.763184000000000e-3	9.0483226760000000
1.0043200000000000	1.2365990970000000	2.762674000000000e-3	9.0472584300000000
1.0049500000000000	1.2371009920000000	2.804381000000000e-3	9.0463450420000000
1.0055800000000000	1.2373323150000000	2.853636000000000e-3	9.0503759830000000
1.0062000000000000	1.2382562100000000	2.913208000000000e-3	9.0503069060000000
1.0068300000000000	1.2369330740000000	2.885716000000000e-3	9.0478777380000000
1.0074600000000000	1.2368931270000000	2.819891000000000e-3	9.0484109299999990
1.0080900000000000	1.2365331380000000	2.756779000000000e-3	9.0434560350000000
1.0087100000000000	1.2353704870000000	2.679108000000000e-3	9.0459892750000000
1.0093400000000000	1.2345262540000000	2.677937000000000e-3	9.0492566470000000
1.0099700000000000	1.2349138810000000	2.655844000000000e-3	9.0475697939999990
1.0105900000000000	1.2348147100000000	2.676161000000000e-3	9.0471965600000000
1.0112200000000000	1.2359095430000000	2.793486000000000e-3	9.0486115030000000
1.0118500000000000	1.2367616730000000	2.926362000000000e-3	9.0477565640000000
1.0124800000000000	1.2376249510000000	3.111276000000000e-3	9.0486816180000000
1.0131000000000000	1.2370433940000000	3.361010000000000e-3	9.0496508299999990
1.0137300000000000	1.2363032090000000	3.736154000000000e-3	9.0484908169999990
1.0143600000000000	1.2363977350000000	4.450588999999999e-3	9.0499962740000000
1.0149800000000000	1.2365182740000000	5.353767000000000e-3	9.0503899080000000
1.0156100000000000	1.2376871950000000	5.890189000000000e-3	9.0490420260000000
1.0162400000000000	1.2369556030000000	5.509825000000000e-3	9.0490549130000010
1.0168700000000000	1.2379368650000000	4.553907000000000e-3	9.0469016860000000
1.0174900000000000	1.2373476430000000	3.807433000000000e-3	9.0499113180000000
1.0181200000000000	1.2381345110000000	3.434906000000000e-3	9.0503458720000000
1.0187500000000000	1.2375378570000000	3.294812000000000e-3	9.0487859350000000
1.0193800000000000	1.2365640270000000	3.258780000000000e-3	9.0517831690000000
1.0200000000000000	1.2375102190000000	3.317346000000000e-3	9.0481944779999990
1.0206300000000000	1.2368227550000000	3.332057000000000e-3	9.0492672740000000
1.0212600000000000	1.2360126620000000	3.362566000000000e-3	9.0508336850000000
1.0218800000000000	1.2369943890000000	3.280019000000000e-3	9.0504899499999990
1.0225100000000000	1.2360832670000000	3.251466000000000e-3	9.0492476070000000
1.0231400000000000	1.2363698650000000	3.213023000000000e-3	9.0504799950000000
1.0237700000000000	1.2368459800000000	3.119706000000000e-3	9.0496471650000000
1.0243900000000000	1.2366076900000000	3.093673000000000e-3	9.0466597040000000
1.0250200000000000	1.2351349840000000	3.081593000000000e-3	9.0460186530000010
1.0256500000000000	1.2337916430000000	3.048564000000000e-3	9.0439924020000010
1.0262700000000000	1.2338278740000000	3.043330000000000e-3	9.0454202320000000
1.0269000000000000	1.2336286020000000	3.099568000000000e-3	9.0446887270000000
